sentence_index,section,onset,offset,word
1428,8,548.07,551.95,我犹豫不定地又说了一句可能是因为周年纪念吧
1429,8,552.8,554.93,小王子脸又红了
1430,8,555.38,560.65,他从来也不回答这些问题但是脸红就等于说是的
1431,8,561.21,561.5,是吧
1432,8,562.66,564.6,啊我对他说
1433,8,565.68,566.35,我有点怕
1434,8,567.29,570.7,但他却回答我说你现在该工作了
1435,8,571.27,572.94,你应该回到你的机器那里去
1436,8,573.46,574.25,我在这里等你
1437,8,574.91,575.82,你明天晚上再来
1438,8,577.01,578.92,但是我放心不下
1439,8,579.97,581.05,我想起了狐狸的话
1440,8,582.07,585.19,如果被人驯服了就可能会要哭的
1441,9,0.82,3.16,在井旁边有一堵残缺的石墙
1442,9,4.0,7.93,第二天晚上我工作回来的时候我远远地看见了小王子
1443,9,8.23,9.7,耷拉着双腿坐在墙上
1444,9,10.23,11.42,我听见他在说话
1445,9,12.34,13.5,你怎么不记得了呢
1446,9,14.29,15.11,绝不是在这儿
1447,9,16.14,21.54,大概还有另一个声音在回答他因为他答着腔说道没错没错
1448,9,22.09,25.41,日子是对的但地点不是这里
1449,9,26.59,27.72,我继续朝墙走去
1450,9,28.25,31.17,我还是看不到也听不见任何别人
1451,9,32.1,34.72,可是小王子又回答道那当然
1452,9,35.19,38.33,你会在沙上看到我的脚印是从什么地方开始的
1453,9,38.84,40.08,你在那里等着我就行了
1454,9,40.68,42.28,今天夜里我去那里
1455,9,42.9,46.57,我离墙约有二十米远可我依然什么也没有看见
1456,9,47.26,48.96,小王子沉默了一会儿又说
1457,9,49.75,50.83,你的毒液管用吗
1458,9,51.39,53.98,你保证不会使我长时间地痛苦吗
1459,9,54.39,58.59,我焦虑地赶上前去但我仍然不明白是怎么回事
1460,9,59.45,62.33,现在你去吧小王子说
1461,9,63.13,63.66,我要下来了
1462,9,64.66,67.02,于是我也朝墙角下看去
1463,9,67.66,68.31,我吓了一跳
1464,9,69.06,72.42,就在那里一条黄蛇直起身子冲着小王子
1465,9,73.14,75.84,这种黄蛇半分钟就能结果你的性命
1466,9,76.47,79.71,我一面赶紧掏口袋拔出手枪一面跑过去
1467,9,80.54,85.99,可是一听到我的脚步声蛇却像一股干涸了的水柱一样慢慢钻进沙里去
1468,9,86.76,91.55,它不慌不忙地在石头的缝隙中钻动着发出轻轻的金属般的响声
1469,9,92.57,96.66,我到达墙边的时候正好把我的这位小王子接在我的怀抱中
1470,9,97.33,99.31,他的脸色雪一样惨白
1471,9,99.93,102.5,这是搞的什么名堂我埋怨道
1472,9,103.1,104.92,你怎么竟然和蛇也谈起心来了
1473,9,106.15,108.72,我解开了他一直戴着的金黄色的围脖
1474,9,109.38,111.27,我用水浸湿了他的太阳穴
1475,9,111.74,112.57,让他喝了点儿水
1476,9,113.47,115.81,这时我什么也不敢再问他
1477,9,116.49,117.41,他严肃地看着我
1478,9,118.07,119.64,用双臂搂着我的脖子
1479,9,120.31,125.91,我感到他的心就像一只被枪弹击中而濒于死亡的鸟的心脏一样在跳动着
1480,9,126.93,132.11,他对我说我很高兴你找到了你的机器所缺少的东西
1481,9,132.91,134.91,你不久就可以回家去了
1482,9,135.7,136.42,你怎么知道的
1483,9,137.6,142.9,我正是来告诉他在没有任何希望的情况下我成功地完成了修理工作
1484,9,143.67,150.91,他不回答我的问题却接着说道我也一样今天要回家去了
1485,9,151.92,156.79,然后他忧伤地说我回家要远得多
1486,9,157.45,158.24,要难得多
1487,9,159.51,162.48,我清楚地感到发生了某种不寻常的事儿
1488,9,163.4,165.97,我把他当作小孩儿一样紧紧抱在怀里
1489,9,166.48,170.28,可是我感觉到他径直地向着一个无底深渊沉陷下去
1490,9,170.73,173.36,我想法拉住他却怎么也办不到
1491,9,174.38,177.91,他的眼神很严肃望着遥远的地方
1492,9,179.05,184.11,我有你画的羊羊的箱子和羊的嘴套子
1493,9,185.28,187.77,他带着忧伤的神情微笑了
1494,9,189.28,190.38,我等了很长时间
1495,9,190.69,192.54,才觉得他身子渐渐暖和起来
1496,9,193.34,195.34,小家伙我对他说
1497,9,195.98,196.7,你受惊了
1498,9,197.71,198.41,他害怕了
1499,9,198.94,199.65,这是无疑的
1500,9,200.5,201.62,他却温柔地笑着说
1501,9,202.69,205.47,今天晚上我会怕得更厉害
1502,9,206.63,212.64,我再度意识到要发生一件不可弥补的事我觉得我的心一下子就凉了
1503,9,213.78,219.32,这时我才明白一想到再也不能听到这笑声我就不能忍受
1504,9,220.19,224.87,这笑声对我来说就好像是沙漠中的甘泉一样
1505,9,226.16,227.85,小家伙我说
1506,9,228.92,229.96,我还想听你笑
1507,9,231.05,235.63,但他对我说到今天夜里正好是一年了
1508,9,236.44,240.6,我的星球将正好处于我去年降落的那个地方的上空
1509,9,242.14,242.68,小家伙
1510,9,243.39,249.03,这蛇的事儿约会的事儿还有星星这全是一场恶梦吧
1511,9,250.38,251.72,但他并不回答我的问题
1512,9,252.63,256.76,他对我说重要的事儿是看不见的
1513,9,257.92,258.31,当然
1514,9,259.44,260.42,这就像花儿一样
1515,9,261.13,269.25,如果你爱上了一朵生长在一颗星星上的花那么夜间你看着天空就感到甜蜜愉快
1516,9,270.01,272.67,所有的星星上都好像开着花
1517,9,273.33,273.67,当然
1518,9,274.67,275.97,这也就像水一样
1519,9,276.6,281.73,由于那辘轳和绳子的缘故你给我喝的井水好像音乐一样
1520,9,282.3,282.82,你记得吗
1521,9,283.4,284.92,这水非常好喝
1522,9,285.54,285.93,当然
1523,9,286.89,289.07,夜晚你抬头望着星星
1524,9,289.83,294.88,我的那颗太小了我无法给你指出我的那颗星星是在哪里
1525,9,295.82,296.77,这样倒更好
1526,9,297.42,301.14,你可以认为我的那颗星星就在这些星星之中
1527,9,301.6,304.73,那么所有的星星你都会喜欢看的
1528,9,305.42,307.85,这些星星都将成为你的朋友
1529,9,308.69,311.3,而且我还要给你一件礼物
1530,9,312.31,313.05,他又笑了
1531,9,313.45,317.3,啊小家伙小家伙我喜欢听你这笑声
1532,9,317.99,320.14,这正好是我给你的礼物
1533,9,321.12,322.03,这正好是
1534,9,323.06,324.37,这就好像水那样
1535,9,325.22,326.04,你说的是什么
1536,9,326.97,332.94,人们都有星星但是它们在不同人眼里并不都一样他回答
1537,9,333.97,336.42,对旅行的人来说星星是向导
1538,9,337.21,339.98,对别的人来说星星只是些小亮光
1539,9,340.74,344.72,对另外一些学者来说星星就是他们探讨的学问
1540,9,345.5,349.41,对我所遇见的那个实业家来说星星是金钱
1541,9,349.9,353.03,但是所有这些星星都不会说话
1542,9,353.81,358.25,你呢你的那些星星将是任何人都不曾有过的
1543,9,359.29,360.07,你说的是什么
1544,9,361.21,373.95,夜晚当你望着天空的时候既然我就住在其中一颗星星上既然我在其中一颗星星上笑着那么对你来说就好像所有的星星都在笑
1545,9,374.86,378.52,那么你将看到的星星就是会笑的星星
1546,9,379.85,382.01,这时他又笑了
1547,9,383.13,391.57,那么在你得到了安慰之后人们总是会自我安慰的你就会因为认识了我而感到高兴
1548,9,392.38,393.81,你将永远是我的朋友
1549,9,394.77,396.83,你就会想要同我一起笑
1550,9,397.64,401.19,有时你会为了快乐而不知不觉地打开窗户
1551,9,401.87,405.18,你的朋友们会奇怪地看着你笑着仰望天空
1552,9,406.2,411.44,那时你就可以对他们说是的星星总是引我欢笑
1553,9,412.28,413.57,他们会以为你发疯了
1554,9,414.48,416.78,我的恶作剧将使你难堪
1555,9,417.98,420.13,这时他又笑了
1556,9,420.58,426.01,这就好像我并没有给你星星而是给你一大堆会笑出声来的小铃铛
1557,9,427.03,427.93,他仍然笑着
1558,9,428.66,430.65,随后他变得严肃起来
1559,9,431.89,436.02,今天夜里你知道不要来了
1560,9,437.07,438.98,我不离开你我说
1561,9,440.15,441.97,我将会像是很痛苦的样子
1562,9,442.57,444.25,我有点儿像要死去似的
1563,9,444.95,445.79,就是这么回事儿
1564,9,446.43,447.69,你就别来看这些了
1565,9,448.36,449.02,没有必要
1566,9,450.16,450.94,我不离开你
1567,9,452.16,454.13,可是他担心起来
1568,9,455.22,458.08,我对你说这些这也是因为蛇的缘故
1569,9,458.78,459.86,别让它咬了你
1570,9,460.82,461.82,蛇是很坏的
1571,9,462.32,463.35,它随意咬人
1572,9,464.4,465.48,我不离开你
1573,9,466.82,469.11,这时他似乎有点儿放心了
1574,9,469.67,473.17,对了它咬第二口的时候就没有毒液了
1575,9,474.61,477.04,这天夜里我没有看到他启程
1576,9,478.17,479.27,他不声不响地跑了
1577,9,480.3,483.1,当我终于赶上他的时候他坚定地快步走着
1578,9,483.88,486.91,他只是对我说道啊你在这儿
1579,9,488.08,489.11,于是他拉着我的手
1580,9,489.95,491.12,但是他仍然很担心
1581,9,492.39,493.34,你不该这样
1582,9,494.19,495.01,你会难受的
1583,9,495.68,497.21,我会像是死去的样子
1584,9,497.87,499.65,但这不会是真的
1585,9,500.9,501.71,我默默无言
1586,9,502.8,504.49,你明白路很远
1587,9,505.06,506.53,我不能带着这付身躯走
1588,9,507.0,507.88,它太重了
1589,9,509.22,510.42,我依然沉默不语
1590,9,511.48,513.88,但是这就好像剥落的旧树皮一样
1591,9,514.31,516.51,旧树皮并没有什么可悲的
1592,9,517.61,518.62,我还是沉默不语
1593,9,519.47,522.27,他有些泄气了但是他又振作起来
1594,9,523.39,524.66,这将是蛮好的
1595,9,525.21,527.43,你知道我也一定会看星星的
1596,9,527.85,531.12,所有的星星都将是带有生了锈的辘轳的井
1597,9,531.63,533.95,所有的星星都会倒水给我喝
1598,9,535.12,536.19,我还是沉默不语
1599,9,537.24,538.39,这将是多么好玩儿啊
1600,9,538.83,540.1,你将有五亿个铃铛
1601,9,540.5,541.94,我将有五亿口水井
1602,9,543.92,548.64,这时他也沉默了因为他在哭
1603,9,550.02,550.57,就是这儿
1604,9,551.28,552.56,让我自个儿走一步吧
1605,9,553.66,556.22,他这时坐下来因为他害怕了
1606,9,557.01,561.94,他却仍然说道你知道我的花我是要对她负责的
1607,9,562.62,564.37,而她又是那么弱小
1608,9,565.3,566.36,她又是那么天真
1609,9,567.13,571.42,她只有四根微不足道的刺保护自己抵抗外敌
1610,9,572.67,576.71,我也坐了下来因为我再也站立不住了
1611,9,577.83,582.14,他说道就是这些全都说啦
1612,9,583.02,585.37,他犹豫了一下然后站起来
1613,9,586.13,587.01,他迈出了一步
1614,9,587.48,589.22,而我却动弹不得
1615,9,590.04,593.38,在他的脚踝子骨附近一道黄光闪了一下
1616,9,594.19,596.09,刹那间他一动也不动了
1617,9,597.07,597.9,他没有叫喊
1618,9,598.87,601.81,他轻轻地像一棵树一样倒在地上
1619,9,602.81,606.13,大概由于沙地的缘故连一点响声都没有
1620,9,608.81,612.27,到现在一点不错已经有六年了
1621,9,613.6,615.0,我还从未讲过这个故事
1622,9,615.77,619.41,同伴们重新见到了我都为能看见我活着回来而高兴
1623,9,620.71,625.47,我却很悲伤我告诉他们这是因为疲劳的缘故
1624,9,626.42,628.78,现在我稍微得到了些安慰
1625,9,629.51,632.01,就是说还没有完全平静下来
1626,9,633.0,639.82,可我知道他已经回到了他的星球上因为那天黎明我没有再见到他的身躯
1627,9,640.71,642.22,他的身躯并不那么重
1628,9,643.46,646.55,从此我就喜欢在夜间倾听着星星
1629,9,647.36,648.87,好像倾听着五亿个铃铛
1630,9,650.03,652.48,可是现在却又发生了不寻常的事
1631,9,653.04,655.85,我给小王子画的羊嘴套上忘了画皮带
1632,9,656.61,658.95,他再也不可能把它套在羊嘴上
1633,9,659.98,664.86,于是我思忖着他的星球上发生了什么事儿呢
1634,9,666.03,668.5,大概小羊把花儿吃掉了吧
1635,9,670.05,678.44,有时我又对自己说绝对不会的小王子每天夜里都用玻璃罩子罩住他的花而且他会把羊看管好的
1636,9,679.24,680.16,我就非常高兴
1637,9,680.89,684.66,这时所有的星星都在柔情地轻声笑着
1638,9,685.98,690.57,忽而我又对自己说人们有时总免不了会疏忽的
1639,9,691.55,692.18,那就够呛
1640,9,692.89,698.11,某一天晚上他忘了玻璃罩子或者小羊夜里不声不响地跑出来
1641,9,698.55,702.06,想到这里小铃铛都变成泪珠了
1642,9,702.74,704.08,这真是一个很大的奥秘
1643,9,705.08,709.74,对你们这些喜欢小王子的人来说就像对于我来说一样
1644,9,710.64,723.44,无论什么地方凡是某处如果一只羊尽管我们并不认识它吃了一朵玫瑰花或是没有吃掉一朵玫瑰花那么宇宙的面貌就全然不同
1645,9,724.45,728.82,望着天空你们想一想是还是不是
1646,9,729.74,732.64,羊究竟是吃了还是没有吃掉花
1647,9,733.7,735.89,那么你们就会看到一切都变了样
1648,9,736.79,740.65,任何一个大人将永远不会明白这个问题竟如此重要
