,word,lemma,onset,offset,section,sentence_index
10460,i'll,i,270.539,270.629,7,1167
10461,love,love,270.73900000000003,271.10900000000004,7,1167
10462,the,the,271.10900000000004,271.329,7,1167
10463,sound,sound,271.329,271.769,7,1167
10464,of,of,271.769,271.869,7,1167
10465,the,the,271.869,271.92900000000003,7,1167
10466,wind,wind,271.92900000000003,272.35900000000004,7,1167
10467,blowing,blowing,272.35900000000004,272.749,7,1167
10468,through,through,272.749,272.92900000000003,7,1167
10469,the,the,272.92900000000003,273.019,7,1167
10470,wheat,wheat,273.019,273.393,7,1167
10471,the,the,274.675,274.76,7,1168
10472,fox,fox,274.76,275.18,7,1168
10473,went,went,275.18,275.42,7,1168
10474,silent,silent,275.42,276.02,7,1168
10475,and,and,276.02,276.14,7,1168
10476,gazed,gazed,276.14,276.65,7,1168
10477,at,at,276.65,276.75,7,1168
10478,the,the,276.75,276.82,7,1168
10479,little,little,276.82,277.07,7,1168
10480,prince,prince,277.07,277.49,7,1168
10481,for,for,277.49,277.63,7,1168
10482,a,a,277.63,277.7,7,1168
10483,long,long,277.7,278.02,7,1168
10484,time,time,278.02,278.499,7,1168
10485,please,please,279.232,279.78700000000003,7,1169
10486,tame,tame,280.266,280.591,7,1169
10487,me,me,280.591,280.836,7,1169
10488,he,he,281.27,281.355,7,1169
10489,said,said,281.355,281.74,7,1169
10490,i,i,282.678,282.773,7,1170
10491,really,really,282.773,283.113,7,1170
10492,want,want,283.113,283.333,7,1170
10493,to,to,283.333,283.733,7,1170
10494,the,the,283.957,284.022,7,1170
10495,little,little,284.022,284.242,7,1170
10496,prince,prince,284.242,284.632,7,1170
10497,replied,replied,284.632,285.092,7,1170
10498,but,but,285.092,285.762,7,1171
10499,i,i,285.762,285.862,7,1171
10500,don't,do,285.862,286.092,7,1171
10501,have,have,286.152,286.312,7,1171
10502,much,much,286.312,286.642,7,1171
10503,time,time,286.642,287.115,7,1171
10504,i,i,287.619,287.67400000000004,7,1172
10505,have,have,287.67400000000004,287.874,7,1172
10506,friends,friends,287.874,288.284,7,1172
10507,to,to,288.284,288.36400000000003,7,1172
10508,discover,discover,288.36400000000003,288.934,7,1172
10509,and,and,288.934,289.094,7,1173
10510,many,many,289.094,289.36400000000003,7,1173
10511,things,things,289.36400000000003,289.744,7,1173
10512,to,to,289.744,289.834,7,1173
10513,understand,understand,289.834,290.60400000000004,7,1173
10514,one,one,291.611,291.796,7,1174
10515,only,only,291.796,292.266,7,1174
10516,understands,understands,292.266,293.256,7,1174
10517,the,the,293.256,293.326,7,1174
10518,things,things,293.326,293.836,7,1174
10519,that,that,293.836,293.996,7,1174
10520,one,one,293.996,294.226,7,1174
10521,tames,tames,294.226,295.106,7,1174
10522,said,said,295.106,295.336,7,1174
10523,the,the,295.336,295.406,7,1174
10524,fox,fox,295.406,295.895,7,1174
10525,men,men,296.23900000000003,296.904,7,1175
10526,no,no,296.904,297.064,7,1175
10527,longer,longer,297.064,297.464,7,1175
10528,have,have,297.464,297.744,7,1175
10529,the,the,297.744,297.824,7,1175
10530,time,time,297.824,298.264,7,1175
10531,to,to,298.264,298.374,7,1175
10532,get,get,298.374,298.54400000000004,7,1175
10533,to,to,298.54400000000004,298.644,7,1175
10534,know,know,298.644,298.844,7,1175
10535,anything,anything,298.844,299.323,7,1175
10536,they,they,299.827,299.942,7,1176
10537,buy,buy,299.942,300.242,7,1176
10538,things,things,300.242,300.642,7,1176
10539,ready,ready,300.642,300.902,7,1176
10540,made,made,300.902,301.222,7,1176
10541,in,in,301.222,301.29200000000003,7,1176
10542,the,the,301.29200000000003,301.362,7,1176
10543,shops,shops,301.362,301.886,7,1176
10544,but,but,302.469,302.564,7,1177
10545,as,as,302.564,302.735,7,1177
10546,there,there,302.735,302.92400000000004,7,1177
10547,aren't,are,302.92400000000004,303.084,7,1177
10548,any,any,303.135,303.314,7,1177
10549,shops,shops,303.314,303.704,7,1177
10550,that,that,303.704,303.885,7,1177
10551,sell,sell,303.885,304.115,7,1177
10552,friends,friends,304.115,304.724,7,1177
10553,men,men,305.043,305.328,7,1177
10554,no,no,305.328,305.498,7,1177
10555,longer,longer,305.498,305.838,7,1177
10556,have,have,305.838,306.088,7,1177
10557,any,any,306.088,306.278,7,1177
10558,friends,friends,306.278,306.873,7,1177
10559,if,if,307.671,307.736,7,1178
10560,you,you,307.736,307.796,7,1178
10561,want,want,307.796,308.016,7,1178
10562,a,a,308.016,308.056,7,1178
10563,friend,friend,308.056,308.626,7,1178
10564,tame,tame,309.17,309.595,7,1178
10565,me,me,309.595,309.815,7,1178
10566,what,what,311.002,311.16700000000003,7,1179
10567,should,should,311.16700000000003,311.357,7,1179
10568,i,i,311.357,311.467,7,1179
10569,do,do,311.467,311.817,7,1179
10570,asked,asked,312.211,312.526,7,1179
10571,the,the,312.526,312.596,7,1179
10572,little,little,312.596,312.846,7,1179
10573,prince,prince,312.846,313.275,7,1179
10574,you,you,314.178,314.273,7,1180
10575,have,have,314.273,314.473,7,1180
10576,to,to,314.473,314.643,7,1180
10577,be,be,314.643,314.773,7,1180
10578,very,very,314.773,315.093,7,1180
10579,patient,patient,315.093,315.782,7,1180
10580,replied,replied,315.992,316.357,7,1180
10581,the,the,316.357,316.437,7,1180
10582,fox,fox,316.437,316.921,7,1180
10583,first,first,317.355,318.17,7,1181
10584,you'll,you,318.17,318.24,7,1181
10585,sit,sit,318.3,318.53,7,1181
10586,down,down,318.53,318.84,7,1181
10587,a,a,318.84,318.88,7,1181
10588,little,little,318.88,319.2,7,1181
10589,way,way,319.2,319.36,7,1181
10590,away,away,319.36,319.57,7,1181
10591,from,from,319.57,319.77,7,1181
10592,me,me,319.77,319.91,7,1181
10593,like,like,319.91,320.22,7,1181
10594,this,this,320.22,320.62,7,1181
10595,in,in,320.62,320.68,7,1181
10596,the,the,320.68,320.9,7,1181
10597,grass,grass,320.9,321.414,7,1181
10598,i'll,i,321.813,322.248,7,1182
10599,watch,watch,322.338,322.618,7,1182
10600,you,you,322.618,322.688,7,1182
10601,out,out,322.688,322.878,7,1182
10602,of,of,322.878,322.938,7,1182
10603,the,the,322.938,323.018,7,1182
10604,corner,corner,323.018,323.388,7,1182
10605,of,of,323.388,323.498,7,1182
10606,my,my,323.498,323.818,7,1182
10607,eye,eye,323.818,324.077,7,1182
10608,and,and,324.266,324.411,7,1183
10609,you,you,324.411,324.571,7,1183
10610,won't,will,324.571,324.731,7,1183
10611,say,say,324.771,324.941,7,1183
10612,anything,anything,324.941,325.466,7,1183
10613,words,words,325.97900000000004,326.314,7,1184
10614,are,are,326.314,326.404,7,1184
10615,a,a,326.404,326.454,7,1184
10616,source,source,326.454,326.824,7,1184
10617,of,of,326.824,326.92400000000004,7,1184
10618,misunderstandings,misunderstandings,326.92400000000004,328.069,7,1184
10619,but,but,328.55800000000005,328.963,7,1185
10620,every,every,328.963,329.293,7,1185
10621,day,day,329.293,329.75699999999995,7,1185
10622,you'll,you,329.992,330.107,7,1185
10623,be,be,330.19699999999995,330.307,7,1185
10624,able,able,330.307,330.587,7,1185
10625,to,to,330.587,330.677,7,1185
10626,sit,sit,330.677,330.927,7,1185
10627,a,a,330.927,330.967,7,1185
10628,little,little,330.967,331.207,7,1185
10629,closer,closer,331.207,331.686,7,1185
10630,the,the,333.028,333.093,7,1186
10631,next,next,333.093,333.45300000000003,7,1186
10632,day,day,333.45300000000003,333.653,7,1186
10633,the,the,333.653,333.74300000000005,7,1186
10634,little,little,333.74300000000005,333.963,7,1186
10635,prince,prince,333.963,334.36300000000006,7,1186
10636,came,came,334.36300000000006,334.64300000000003,7,1186
10637,back,back,334.64300000000003,335.00199999999995,7,1186
10638,it,it,335.915,336.04,7,1187
10639,would've,would,336.04,336.22,7,1187
10640,been,been,336.3,336.47,7,1187
10641,better,better,336.47,336.74,7,1187
10642,to,to,336.74,336.86,7,1187
10643,come,come,336.86,337.14,7,1187
10644,back,back,337.14,337.37,7,1187
10645,at,at,337.37,337.45,7,1187
10646,the,the,337.45,337.54,7,1187
10647,same,same,337.54,338.01,7,1187
10648,time,time,338.01,338.33,7,1187
10649,of,of,338.33,338.51,7,1187
10650,day,day,338.51,338.834,7,1187
10651,said,said,339.148,339.32300000000004,7,1187
10652,the,the,339.32300000000004,339.403,7,1187
10653,fox,fox,339.403,339.838,7,1187
10654,if,if,340.167,340.782,7,1188
10655,you,you,340.782,340.88199999999995,7,1188
10656,come,come,340.88199999999995,341.25199999999995,7,1188
10657,for,for,341.25199999999995,341.432,7,1188
10658,example,example,341.432,341.912,7,1188
10659,at,at,341.912,342.052,7,1188
10660,four,four,342.052,342.362,7,1188
10661,o'clock,clock,342.402,342.712,7,1188
10662,in,in,342.712,342.792,7,1188
10663,the,the,342.792,342.902,7,1188
10664,afternoon,afternoon,342.902,343.566,7,1188
10665,from,from,344.0,344.185,7,1188
10666,three,three,344.185,344.535,7,1188
10667,o'clock,clock,344.565,344.955,7,1188
10668,i'd,i,344.955,345.035,7,1188
10669,start,start,345.125,345.405,7,1188
10670,to,to,345.405,345.495,7,1188
10671,feel,feel,345.495,345.685,7,1188
10672,happy,happy,345.685,346.10400000000004,7,1188
10673,as,as,346.423,346.848,7,1189
10674,the,the,346.848,346.93800000000005,7,1189
10675,time,time,346.93800000000005,347.32800000000003,7,1189
10676,got,got,347.32800000000003,347.538,7,1189
10677,nearer,nearer,347.538,347.858,7,1189
10678,i'd,i,347.858,347.958,7,1189
10679,feel,feel,348.38800000000003,348.63800000000003,7,1189
10680,happier,happier,348.63800000000003,349.148,7,1189
10681,and,and,349.148,349.30800000000005,7,1189
10682,happier,happier,349.30800000000005,349.847,7,1189
10683,already,already,350.156,350.661,7,1190
10684,by,by,350.661,350.841,7,1190
10685,four,four,350.841,351.131,7,1190
10686,o'clock,clock,351.181,351.591,7,1190
10687,i'd,i,351.591,351.661,7,1190
10688,be,be,351.731,351.901,7,1190
10689,jumping,jumping,351.901,352.361,7,1190
10690,about,about,352.361,352.781,7,1190
10691,and,and,352.781,352.921,7,1190
10692,getting,getting,352.921,353.121,7,1190
10693,restless,restless,353.121,353.85,7,1190
10694,i'd,i,354.164,354.41900000000004,7,1191
10695,come,come,354.47900000000004,354.899,7,1191
10696,to,to,354.899,355.019,7,1191
10697,learn,learn,355.019,355.319,7,1191
10698,the,the,355.319,355.399,7,1191
10699,price,price,355.399,356.039,7,1191
10700,of,of,356.039,356.139,7,1191
10701,happiness,happiness,356.139,356.838,7,1191
10702,but,but,357.506,357.611,7,1192
10703,if,if,357.611,357.741,7,1192
10704,you,you,357.741,357.831,7,1192
10705,come,come,357.831,358.111,7,1192
10706,at,at,358.111,358.191,7,1192
10707,just,just,358.191,358.491,7,1192
10708,any,any,358.491,358.741,7,1192
10709,time,time,358.741,359.211,7,1192
10710,i'd,i,359.46,359.5675,7,1192
10711,never,never,359.675,359.905,7,1192
10712,know,know,359.905,359.995,7,1192
10713,at,at,359.995,360.075,7,1192
10714,what,what,360.075,360.425,7,1192
10715,time,time,360.425,360.735,7,1192
10716,my,my,360.735,360.845,7,1192
10717,heart,heart,360.845,361.285,7,1192
10718,should,should,361.285,361.435,7,1192
10719,be,be,361.435,361.555,7,1192
10720,ready,ready,361.555,361.805,7,1192
10721,to,to,361.805,361.925,7,1192
10722,greet,greet,361.925,362.285,7,1192
10723,you,you,362.285,362.454,7,1192
10724,we,we,362.9330000000001,363.028,7,1193
10725,must,must,363.028,363.278,7,1193
10726,observe,observe,363.278,363.758,7,1193
10727,the,the,363.758,363.86800000000005,7,1193
10728,rites,rites,363.86800000000005,364.378,7,1193
10729,what's,what,365.34,365.535,7,1194
10730,a,a,365.605,365.655,7,1194
10731,rite,rite,365.655,366.235,7,1194
10732,asked,asked,366.46,366.725,7,1194
10733,the,the,366.725,366.795,7,1194
10734,little,little,366.795,367.045,7,1194
10735,prince,prince,367.045,367.499,7,1194
10736,they,they,368.557,368.792,7,1195
10737,are,are,368.792,368.952,7,1195
10738,also,also,368.952,369.432,7,1195
10739,something,something,369.432,369.952,7,1195
10740,too,too,369.952,370.152,7,1195
10741,often,often,370.152,370.432,7,1195
10742,forgotten,forgotten,370.432,370.971,7,1195
10743,said,said,371.29,371.475,7,1195
10744,the,the,371.475,371.545,7,1195
10745,fox,fox,371.545,372.06,7,1195
10746,they,they,372.733,372.898,7,1196
10747,are,are,372.898,372.92800000000005,7,1196
10748,what,what,372.92800000000005,373.348,7,1196
10749,make,make,373.348,373.708,7,1196
10750,one,one,373.708,373.9980000000001,7,1196
10751,day,day,373.9980000000001,374.218,7,1196
10752,different,different,374.218,374.698,7,1196
10753,from,from,374.698,374.858,7,1196
10754,other,other,374.858,375.0580000000001,7,1196
10755,days,days,375.0580000000001,375.577,7,1196
10756,one,one,375.812,376.016,7,1196
10757,hour,hour,376.016,376.516,7,1196
10758,different,different,376.516,377.026,7,1196
10759,from,from,377.026,377.197,7,1196
10760,other,other,377.197,377.666,7,1196
10761,hours,hours,377.666,378.081,7,1196
10762,there's,there,378.445,378.92,7,1197
10763,a,a,378.97,379.05,7,1197
10764,rite,rite,379.05,379.48,7,1197
10765,for,for,379.48,379.72,7,1197
10766,example,example,379.72,380.24,7,1197
10767,among,among,380.24,380.53,7,1197
10768,my,my,380.53,380.72,7,1197
10769,hunters,hunters,380.72,381.344,7,1197
10770,on,on,381.828,381.99300000000005,7,1198
10771,thursdays,thursdays,381.99300000000005,382.893,7,1198
10772,they,they,382.893,383.023,7,1198
10773,dance,dance,383.023,383.483,7,1198
10774,with,with,383.483,383.6230000000001,7,1198
10775,the,the,383.6230000000001,383.693,7,1198
10776,girls,girls,383.693,384.103,7,1198
10777,of,of,384.103,384.213,7,1198
10778,the,the,384.213,384.293,7,1198
10779,village,village,384.293,384.777,7,1198
10780,so,so,385.226,385.401,7,1199
10781,thursday,thursday,385.401,386.181,7,1199
10782,is,is,386.181,386.281,7,1199
10783,a,a,386.281,386.331,7,1199
10784,wonderful,wonderful,386.331,387.021,7,1199
10785,day,day,387.021,387.29,7,1199
10786,i,i,387.724,387.829,7,1200
10787,can,can,387.829,388.039,7,1200
10788,go,go,388.039,388.199,7,1200
10789,for,for,388.199,388.419,7,1200
10790,a,a,388.419,388.459,7,1200
10791,walk,walk,388.459,388.789,7,1200
10792,as,as,388.789,389.019,7,1200
10793,far,far,389.019,389.199,7,1200
10794,as,as,389.199,389.409,7,1200
10795,the,the,389.409,389.529,7,1200
10796,vineyards,vineyards,389.529,390.144,7,1200
10797,if,if,390.483,390.878,7,1201
10798,the,the,390.878,390.948,7,1201
10799,hunters,hunters,390.948,391.468,7,1201
10800,danced,danced,391.468,391.86800000000005,7,1201
10801,on,on,391.86800000000005,391.9980000000001,7,1201
10802,just,just,391.9980000000001,392.378,7,1201
10803,any,any,392.378,392.628,7,1201
10804,day,day,392.628,392.922,7,1201
10805,all,all,393.336,393.531,7,1201
10806,the,the,393.531,393.601,7,1201
10807,days,days,393.601,393.941,7,1201
10808,would,would,393.941,394.031,7,1201
10809,be,be,394.031,394.181,7,1201
10810,alike,alike,394.181,394.7,7,1201
10811,and,and,394.92,395.055,7,1201
10812,i'd,i,395.055,395.145,7,1201
10813,never,never,395.225,395.485,7,1201
10814,have,have,395.485,395.705,7,1201
10815,any,any,395.705,395.885,7,1201
10816,rest,rest,395.885,396.389,7,1201
10817,so,so,397.597,397.822,7,1202
10818,the,the,397.822,397.922,7,1202
10819,little,little,397.922,398.172,7,1202
10820,prince,prince,398.172,398.622,7,1202
10821,tamed,tamed,398.622,399.162,7,1202
10822,the,the,399.162,399.242,7,1202
10823,fox,fox,399.242,399.821,7,1202
10824,and,and,400.295,400.47,7,1203
10825,when,when,400.47,400.62,7,1203
10826,the,the,400.62,400.71,7,1203
10827,time,time,400.71,401.11,7,1203
10828,to,to,401.11,401.23,7,1203
10829,leave,leave,401.23,401.55,7,1203
10830,drew,drew,401.55,401.86,7,1203
10831,near,near,401.86,402.255,7,1203
10832,oh,oh,402.98800000000006,403.508,7,1203
10833,said,said,403.777,403.992,7,1203
10834,the,the,403.992,404.072,7,1203
10835,fox,fox,404.072,404.806,7,1203
10836,i'll,i,405.036,405.091,7,1204
10837,cry,cry,405.211,405.85,7,1204
10838,it's,it,406.579,406.744,7,1205
10839,your,your,406.804,407.054,7,1205
10840,fault,fault,407.054,407.894,7,1205
10841,said,said,407.894,408.074,7,1205
10842,the,the,408.074,408.164,7,1205
10843,little,little,408.164,408.404,7,1205
10844,prince,prince,408.404,409.024,7,1205
10845,i,i,409.024,409.054,7,1206
10846,never,never,409.054,409.634,7,1206
10847,wished,wished,409.634,409.974,7,1206
10848,you,you,409.974,410.084,7,1206
10849,any,any,410.084,410.324,7,1206
10850,harm,harm,410.324,410.747,7,1206
10851,but,but,411.096,411.241,7,1206
10852,you,you,411.241,411.411,7,1206
10853,wanted,wanted,411.411,411.771,7,1206
10854,me,me,411.771,411.881,7,1206
10855,to,to,411.881,411.991,7,1206
10856,tame,tame,411.991,412.451,7,1206
10857,you,you,412.451,412.726,7,1206
10858,i,i,413.344,413.489,7,1207
10859,know,know,413.489,413.904,7,1207
10860,said,said,414.204,414.389,7,1207
10861,the,the,414.389,414.479,7,1207
10862,fox,fox,414.479,414.98800000000006,7,1207
10863,but,but,415.667,415.832,7,1208
10864,you're,you,415.832,415.902,7,1208
10865,going,going,415.962,416.162,7,1208
10866,to,to,416.162,416.272,7,1208
10867,cry,cry,416.272,416.916,7,1208
10868,said,said,417.116,417.331,7,1208
10869,the,the,417.331,417.421,7,1208
10870,little,little,417.421,417.701,7,1208
10871,prince,prince,417.701,418.091,7,1208
10872,i,i,418.849,419.014,7,1209
10873,know,know,419.014,419.379,7,1209
10874,said,said,419.8080000000001,419.99300000000005,7,1209
10875,the,the,419.99300000000005,420.083,7,1209
10876,fox,fox,420.083,420.577,7,1209
10877,so,so,421.011,421.486,7,1210
10878,all,all,421.486,421.766,7,1210
10879,this,this,421.766,422.106,7,1210
10880,has,has,422.106,422.236,7,1210
10881,done,done,422.236,422.416,7,1210
10882,you,you,422.416,422.576,7,1210
10883,no,no,422.576,422.816,7,1210
10884,good,good,422.816,423.206,7,1210
10885,at,at,423.206,423.286,7,1210
10886,all,all,423.286,423.591,7,1210
10887,it,it,424.319,424.474,7,1211
10888,has,has,424.474,424.944,7,1211
10889,done,done,424.944,425.134,7,1211
10890,me,me,425.134,425.324,7,1211
10891,good,good,425.324,425.684,7,1211
10892,said,said,425.978,426.173,7,1211
10893,the,the,426.173,426.24300000000005,7,1211
10894,fox,fox,426.24300000000005,426.712,7,1211
10895,because,because,427.141,427.476,7,1211
10896,of,of,427.476,427.586,7,1211
10897,the,the,427.586,427.666,7,1211
10898,colour,color,427.666,428.146,7,1211
10899,of,of,428.146,428.276,7,1211
10900,the,the,428.276,428.356,7,1211
10901,wheat,wheat,428.356,428.771,7,1211
10902,and,and,429.703,429.888,7,1212
10903,then,then,429.888,430.038,7,1212
10904,he,he,430.038,430.23800000000006,7,1212
10905,added,added,430.23800000000006,430.608,7,1212
10906,go,go,431.427,431.601,7,1212
10907,and,and,431.601,431.741,7,1212
10908,see,see,431.741,431.991,7,1212
10909,the,the,431.991,432.131,7,1212
10910,roses,roses,432.131,432.572,7,1212
10911,again,again,432.572,432.931,7,1212
10912,you'll,you,433.455,433.57,7,1213
10913,understand,understand,433.65,434.44,7,1213
10914,that,that,434.44,434.57,7,1213
10915,yours,yours,434.57,434.99,7,1213
10916,is,is,434.99,435.16,7,1213
10917,unique,unique,435.16,435.63,7,1213
10918,in,in,435.63,435.71,7,1213
10919,the,the,435.71,435.79,7,1213
10920,entire,entire,435.79,436.34,7,1213
10921,world,world,436.34,436.784,7,1213
10922,then,then,437.4330000000001,437.778,7,1214
10923,come,come,437.778,438.1880000000001,7,1214
10924,back,back,438.1880000000001,438.42800000000005,7,1214
10925,to,to,438.42800000000005,438.5580000000001,7,1214
10926,say,say,438.5580000000001,438.778,7,1214
10927,goodbye,goodbye,438.778,439.148,7,1214
10928,to,to,439.148,439.348,7,1214
10929,me,me,439.348,439.517,7,1214
10930,and,and,439.861,440.016,7,1214
10931,i'll,i,440.016,440.086,7,1214
10932,make,make,440.176,440.416,7,1214
10933,you,you,440.416,440.506,7,1214
10934,a,a,440.506,440.566,7,1214
10935,present,present,440.566,441.136,7,1214
10936,of,of,441.136,441.206,7,1214
10937,a,a,441.206,441.256,7,1214
10938,secret,secret,441.256,441.8,7,1214
10939,the,the,443.432,443.537,7,1215
10940,little,little,443.537,443.797,7,1215
10941,prince,prince,443.797,444.217,7,1215
10942,went,went,444.217,444.477,7,1215
10943,away,away,444.477,444.727,7,1215
10944,to,to,444.727,444.837,7,1215
10945,see,see,444.837,445.037,7,1215
10946,the,the,445.037,445.167,7,1215
10947,roses,roses,445.167,445.557,7,1215
10948,again,again,445.557,445.916,7,1215
10949,you,you,446.929,447.194,7,1216
10950,aren't,are,447.194,447.394,7,1216
10951,like,like,447.444,447.634,7,1216
10952,my,my,447.634,447.864,7,1216
10953,rose,rose,447.864,448.174,7,1216
10954,at,at,448.174,448.344,7,1216
10955,all,all,448.344,448.644,7,1216
10956,you,you,448.98800000000006,449.133,7,1217
10957,are,are,449.133,449.203,7,1217
10958,nothing,nothing,449.203,449.653,7,1217
10959,yet,yet,449.653,450.043,7,1217
10960,he,he,450.352,450.447,7,1217
10961,told,told,450.447,450.827,7,1217
10962,them,them,450.827,451.017,7,1217
10963,no,no,451.306,451.741,7,1218
10964,one,one,451.741,451.941,7,1218
10965,has,has,451.941,452.141,7,1218
10966,tamed,tamed,452.141,452.551,7,1218
10967,you,you,452.551,452.761,7,1218
10968,and,and,452.761,453.061,7,1219
10969,you,you,453.061,453.241,7,1219
10970,haven't,have,453.241,453.571,7,1219
10971,tamed,tamed,453.711,453.911,7,1219
10972,anyone,anyone,453.911,454.42,7,1219
10973,you're,you,454.745,455.049,7,1220
10974,like,like,455.139,455.37,7,1220
10975,my,my,455.37,455.529,7,1220
10976,fox,fox,455.529,456.0,7,1220
10977,used,used,456.0,456.24,7,1220
10978,to,to,456.24,456.35,7,1220
10979,be,be,456.35,456.579,7,1220
10980,he,he,457.137,457.252,7,1221
10981,was,was,457.252,457.422,7,1221
10982,only,only,457.422,457.722,7,1221
10983,a,a,457.722,457.752,7,1221
10984,fox,fox,457.752,458.332,7,1221
10985,just,just,458.332,458.682,7,1221
10986,like,like,458.682,458.892,7,1221
10987,a,a,458.892,458.922,7,1221
10988,hundred,hundred,458.922,459.462,7,1221
10989,thousand,thousand,459.462,459.982,7,1221
10990,others,others,459.982,460.447,7,1221
10991,but,but,460.89,461.055,7,1222
10992,i've,i,461.055,461.225,7,1222
10993,made,made,461.335,461.595,7,1222
10994,him,him,461.595,461.705,7,1222
10995,my,my,461.705,461.895,7,1222
10996,friend,friend,461.895,462.235,7,1222
10997,and,and,462.235,462.665,7,1223
10998,now,now,462.665,463.325,7,1223
10999,he's,he,463.325,463.755,7,1223
11000,unique,unique,463.835,464.265,7,1223
11001,in,in,464.265,464.345,7,1223
11002,the,the,464.345,464.445,7,1223
11003,entire,entire,464.445,464.995,7,1223
11004,world,world,464.995,465.474,7,1223
11005,and,and,466.317,466.472,7,1224
11006,the,the,466.472,466.592,7,1224
11007,roses,roses,466.592,467.152,7,1224
11008,were,were,467.152,467.212,7,1224
11009,very,very,467.212,467.602,7,1224
11010,embarrassed,embarrassed,467.602,468.262,7,1224
11011,you,you,469.03,469.175,7,1225
11012,are,are,469.175,469.365,7,1225
11013,beautiful,beautiful,469.365,470.05,7,1225
11014,but,but,470.429,470.574,7,1225
11015,you,you,470.574,470.684,7,1225
11016,are,are,470.684,470.804,7,1225
11017,empty,empty,470.804,471.314,7,1225
11018,he,he,471.61800000000005,471.723,7,1225
11019,went,went,471.723,472.05300000000005,7,1225
11020,on,on,472.05300000000005,472.268,7,1225
11021,one,one,472.652,473.087,7,1226
11022,could,could,473.087,473.307,7,1226
11023,not,not,473.307,473.577,7,1226
11024,die,die,473.577,473.847,7,1226
11025,for,for,473.847,473.967,7,1226
11026,you,you,473.967,474.301,7,1226
11027,of,of,475.164,475.229,7,1227
11028,course,course,475.229,475.589,7,1227
11029,an,an,475.589,475.689,7,1227
11030,ordinary,ordinary,475.689,476.209,7,1227
11031,passer,passer,476.209,476.629,7,1227
11032,by,by,476.629,476.859,7,1227
11033,would,would,476.859,477.059,7,1227
11034,think,think,477.059,477.329,7,1227
11035,that,that,477.329,477.439,7,1227
11036,my,my,477.439,477.739,7,1227
11037,rose,rose,477.739,478.129,7,1227
11038,looked,looked,478.129,478.389,7,1227
11039,just,just,478.389,478.659,7,1227
11040,like,like,478.659,478.939,7,1227
11041,you,you,478.939,479.128,7,1227
11042,but,but,479.647,479.772,7,1228
11043,she,she,479.772,480.342,7,1228
11044,alone,alone,480.342,480.622,7,1228
11045,is,is,480.622,480.792,7,1228
11046,more,more,480.792,481.062,7,1228
11047,important,important,481.062,481.582,7,1228
11048,than,than,481.582,481.742,7,1228
11049,all,all,481.742,482.122,7,1228
11050,of,of,482.122,482.252,7,1228
11051,you,you,482.252,482.606,7,1228
11052,because,because,483.115,483.4,7,1229
11053,it's,it,483.4,483.55,7,1229
11054,her,her,483.58,483.87,7,1229
11055,that,that,483.87,484.13,7,1229
11056,i,i,484.13,484.2,7,1229
11057,watered,watered,484.2,485.14,7,1229
11058,because,because,485.14,485.43,7,1230
11059,it's,it,485.43,485.59,7,1230
11060,her,her,485.62,485.9,7,1230
11061,that,that,485.9,486.06,7,1230
11062,i,i,486.06,486.13,7,1230
11063,put,put,486.13,486.4,7,1230
11064,under,under,486.4,486.59,7,1230
11065,the,the,486.59,486.68,7,1230
11066,glass,glass,486.68,487.14,7,1230
11067,dome,dome,487.14,487.529,7,1230
11068,because,because,488.012,488.287,7,1231
11069,it's,it,488.287,488.437,7,1231
11070,her,her,488.477,488.777,7,1231
11071,that,that,488.777,488.927,7,1231
11072,i,i,488.927,489.037,7,1231
11073,sheltered,sheltered,489.037,489.557,7,1231
11074,behind,behind,489.557,489.917,7,1231
11075,the,the,489.917,489.977,7,1231
11076,screen,screen,489.977,490.532,7,1231
11077,because,because,490.841,491.436,7,1232
11078,it's,it,491.436,491.556,7,1232
11079,for,for,491.626,491.796,7,1232
11080,her,her,491.796,492.086,7,1232
11081,that,that,492.086,492.256,7,1232
11082,i,i,492.256,492.336,7,1232
11083,killed,killed,492.336,492.606,7,1232
11084,the,the,492.606,492.686,7,1232
11085,caterpillars,caterpillars,492.686,493.49,7,1232
11086,except,except,493.824,494.149,7,1232
11087,two,two,494.358,494.55300000000005,7,1232
11088,or,or,494.55300000000005,494.713,7,1232
11089,three,three,494.713,494.983,7,1232
11090,to,to,494.983,495.124,7,1232
11091,become,become,495.124,495.49300000000005,7,1232
11092,butterflies,butterflies,495.49300000000005,496.23800000000006,7,1232
11093,because,because,496.846,497.151,7,1233
11094,it's,it,497.151,497.291,7,1233
11095,her,her,497.331,497.541,7,1233
11096,that,that,497.541,497.731,7,1233
11097,i,i,497.731,497.821,7,1233
11098,listened,listened,497.821,498.251,7,1233
11099,to,to,498.251,498.361,7,1233
11100,grumble,grumble,498.361,498.931,7,1233
11101,or,or,498.931,499.141,7,1233
11102,boast,boast,499.141,499.691,7,1233
11103,or,or,500.11,500.235,7,1233
11104,even,even,500.235,500.475,7,1233
11105,sometimes,sometimes,500.475,501.155,7,1233
11106,when,when,501.155,501.275,7,1233
11107,she,she,501.275,501.425,7,1233
11108,said,said,501.425,501.675,7,1233
11109,nothing,nothing,501.675,502.13,7,1233
11110,because,because,502.698,502.973,7,1234
11111,she's,she,502.973,503.153,7,1234
11112,my,my,503.233,503.673,7,1234
11113,rose,rose,503.673,504.283,7,1234
11114,and,and,505.251,505.396,7,1235
