sentence_index,section,onset,offset,word
1286,8,35.7,43.31,moi se dit le petit prince si j' avais cinquante -trois minutes à dépenser je marcherais tout doucement vers une fontaine
1287,8,46.631221,49.81,nous en étions au huitième jour de ma panne dans le désert
1288,8,50.06,54.66,et j' avais écouté l' histoire du marchand en buvant la dernière goutte de ma provision d' eau
1289,8,55.41,59.57,ah dis -je au petit prince ils sont bien jolis tes souvenirs
1290,8,59.82,61.72,mais je n' ai pas encore réparé mon avion
1291,8,61.92,63.31,je n' ai plus rien à boire
1292,8,63.78,68.21,et je serais heureux moi aussi si je pouvais marcher tout doucement vers une fontaine
1293,8,69.31,71.48,mon ami le renard me dit -il
1294,8,72.14,75.07,mon petit bonhomme il ne s' agit plus du renard
1295,8,75.89,76.36,pourquoi
1296,8,77.07,78.57,parce qu' on va mourir de soif
1297,8,79.817415,82.43,ll ne comprit pas mon raisonnement il me répondit
1298,8,83.12,86.02,c' est bien d' avoir eu un ami même si l' on va mourir
1299,8,86.68,89.54,moi je suis bien content d' avoir eu un ami renard
1300,8,90.68,92.84,il ne mesure pas le danger me dis -je
1301,8,93.29,95.34,il n' a jamais ni faim ni soif
1302,8,95.86,97.43,un peu de soleil lui suffit
1303,8,98.35,100.99,mais il me regarda et répondit à ma pensée
1304,8,101.81,102.74,j' ai soif aussi
1305,8,103.03,103.96,cherchons un puits
1306,8,104.87,106.56,j' eus un geste de lassitude
1307,8,107.14037,111.71,il est absurde de chercher un puits au hasard dans l' immensité du désert
1308,8,112.4,114.41,cependant nous nous mîmes en marche
1309,8,115.49,119.89,quand nous eûmes marché des heures en silence la nuit tomba
1310,8,120.26,122.56,et les étoiles commencèrent de s' éclairer
1311,8,123.35,128.2,je les apercevais comme en rêve ayant un peu de fièvre à cause de ma soif
1312,8,129.21,131.92,les mots du petit prince dansaient dans ma mémoire
1313,8,132.92,135.55,tu as donc soif toi aussi lui demandai -je
1314,8,136.3,138.03,mais il ne répondit pas à ma question
1315,8,138.69,142.91,il me dit simplement l' eau peut aussi être bonne pour le coeur
1316,8,144.21,145.7,je ne compris pas sa réponse
1317,8,145.7,146.41,mais je me tus
1318,8,146.87,148.97,je savais bien qu' il ne fallait pas l' interroger
1319,8,150.2,151.24,il était fatigué
1320,8,151.67,152.33,il s' assit
1321,8,152.98,154.25,je m' assis auprès de lui
1322,8,154.97,157.89,et après un silence il dit encore
1323,8,158.68,162.22,les étoiles sont belles à cause d' une fleur que l' on ne voit pas
1324,8,163.13,164.77,je répondis bien sûr
1325,8,165.23,169.07,et je regardai sans parler les plis du sable sous la lune
1326,8,170.2,172.350347,le désert est beau ajouta -t -il
1327,8,173.128255,173.78,et c' était vrai
1328,8,174.36,176.28,j' ai toujours aimé le désert
1329,8,176.89,178.89,on s' assoit sur une dune de sable
1330,8,179.28,180.09,on ne voit rien
1331,8,180.7,185.92,on n' entend rien et cependant quelque chose rayonne en silence
1332,8,187.12,192.41,ce qui embellit le désert dit le petit prince c' est qu' il cache un puits quelque part
1333,8,193.49,197.96,je fus surpris de comprendre soudain ce mystérieux rayonnement du sable
1334,8,198.71,205.63,lorsque j' étais petit garçon j' habitais une maison ancienne et la légende racontait qu' un trésor y était enfoui
1335,8,206.25,209.77,bien sûr jamais personne n' a su le découvrir
1336,8,210.02,211.86,ni peut -être même ne l' a cherché
1337,8,212.6,214.71,mais il enchantait toute cette maison
1338,8,215.7,219.06,ma maison cachait un secret au fond de son coeur
1339,8,219.9,221.52,oui dis -je au petit prince
1340,8,221.95,227.79,qu' il s' agisse de la maison des étoiles ou du désert ce qui fait leur beauté est invisible
1341,8,228.76,232.57,je suis content dit -il que tu sois d' accord avec mon renard
1342,8,233.94,236.9,comme le petit prince s' endormait je le pris dans mes bras
1343,8,237.23,238.39,et me remis en route
1344,8,239.0,239.83,j' étais ému
1345,8,240.44,243.26,il me semblait porter un trésor fragile
1346,8,244.23,248.48,il me semblait même qu' il n' y eût rien de plus fragile sur la terre
1347,8,249.26,256.57,je regardais à la lumière de la lune ce front pâle ces yeux clos ces mèches de cheveux qui tremblaient au vent
1348,8,257.02,260.23,et je me disais ce que je vois là n' est qu' une écorce
1349,8,260.54,262.7,le plus important est invisible
1350,8,263.88,274.16,comme ses lèvres entrouvertes ébauchaient un demi -sourire je me dis encore ce qui m' émeut si fort de ce petit prince endormi c' est sa fidélité pour une fleur
1351,8,274.61,280.15,c' est l' image d' une rose qui rayonne en lui comme la flamme d' une lampe même quand il dort
1352,8,281.14,283.22,et je le devinai plus fragile encore
1353,8,283.9,285.66,il faut bien protéger les lampes
1354,8,286.1,287.91,un coup de vent peut les éteindre
1355,8,289.03,293.68,et marchant ainsi je découvris le puits au lever du jour
1356,8,297.08,303.54,les hommes dit le petit prince ils s' enfournent dans les rapides mais ils ne savent plus ce qu' ils cherchent
1357,8,303.81,305.79,alors ils s' agitent et tournent en rond
1358,8,306.66,309.06,et il ajouta ce n' est pas la peine
1359,8,309.96,313.79,le puits que nous avions atteint ne ressemblait pas aux puits sahariens
1360,8,314.39,317.65,les puits sahariens sont de simples trous creusés dans le sable
1361,8,318.35,320.89,celui -là ressemblait à un puits de village
1362,8,321.62,323.69,mais il n' y avait là aucun village
1363,8,324.02,325.2,et je croyais rêver
1364,8,326.17,328.26,c' est étrange dis -je au petit prince
1365,8,328.62,331.71,tout est prêt la poulie le seau et la corde
1366,8,332.54,335.62,il rit toucha la corde fit jouer la poulie
1367,8,336.34,341.42,et la poulie gémit comme gémit une vieille girouette quand le vent a longtemps dormi
1368,8,342.4,344.3,tu entends dit le petit prince
1369,8,344.67,345.82,nous réveillons ce puits
1370,8,345.98,346.72,et il chante
1371,8,347.92,349.77,je ne voulais pas qu' il fit un effort
1372,8,350.49,352.15,laisse -moi faire lui dis -je
1373,8,352.42,353.51,c' est trop lourd pour toi
1374,8,354.61,357.71,lentement je hissai le seau jusqu' à la margelle
1375,8,358.17,359.96,je l' y installai bien d' aplomb
1376,8,360.67,362.87,dans mes oreilles durait le chant de la poulie
1377,8,363.35,367.67,et dans l' eau qui tremblait encore je voyais trembler le soleil
1378,8,368.59,371.35,j' ai soif de cette eau -là dit le petit prince
1379,8,371.74,372.7,donne -moi à boire
1380,8,373.74,375.57,et je compris ce qu' il avait cherché
1381,8,376.74,379.12,je soulevai le seau jusqu' à ses lèvres
1382,8,379.68,381.4,il but les yeux fermés
1383,8,382.07,383.92,c' était doux comme une fête
1384,8,384.73,387.08,cette eau était bien autre chose qu' un aliment
1385,8,387.96,390.02,elle était née de la marche sous les étoiles
1386,8,390.32,392.85,du chant de la poulie de l' effort de mes bras
1387,8,393.71,396.29,elle était bonne pour le coeur comme un cadeau
1388,8,397.34,408.57,lorsque j' étais petit garçon la lumière de l' arbre de noël la musique de la messe de minuit la douceur des sourires faisaient ainsi tout le rayonnement du cadeau de noël que je recevais
1389,8,409.56,415.21,les hommes de chez toi dit le petit prince cultivent cinq mille roses dans un même jardin
1390,8,415.72,417.37,et ils n' y trouvent pas ce qu' ils cherchent
1391,8,418.28,420.48,ils ne le trouvent pas répondis -je
1392,8,421.4,426.1,et cependant ce qu' ils cherchent pourrait être trouvé dans une seule rose ou un peu d' eau
1393,8,427.04,428.77,bien sûr répondis -je
1394,8,429.74,431.03,et le petit prince ajouta
1395,8,431.87,433.24,mais les yeux sont aveugles
1396,8,433.54,435.07,il faut chercher avec le coeur
1397,8,436.3,437.02,j' avais bu
1398,8,437.32,438.35,je respirais bien
1399,8,439.06,442.41,le sable au lever du jour est couleur de miel
1400,8,443.19,445.79,j' étais heureux aussi de cette couleur de miel
1401,8,446.53,448.52,pourquoi fallait -il que j' eusse de la peine
1402,8,450.06,456.89,il faut que tu tiennes ta promesse me dit doucement le petit prince qui de nouveau s' était assis auprès de moi
1403,8,457.94,458.76,quelle promesse
1404,8,459.57,461.67,tu sais une muselière pour mon mouton
1405,8,462.23,464.01,je suis responsable de cette fleur
1406,8,465.41,467.66,je sortis de ma poche mes ébauches de dessin
1407,8,468.46,474.0,le petit prince les aperçut et dit en riant tes baobabs ils ressemblent un peu à des choux
1408,8,474.86,478.46,oh moi qui étais si fier des baobabs
1409,8,479.62,484.68,ton renard ses oreilles elles ressemblent un peu à des cornes et elles sont trop longues
1410,8,485.51,486.59,et il rit encore
1411,8,487.38,489.06,tu es injuste petit bonhomme
1412,8,489.2,492.82,je ne savais rien dessiner que les boas fermés et les boas ouverts
1413,8,493.75,495.41,oh ça ira dit -il
1414,8,495.8,496.921552,les enfants savent
1415,8,498.213779,500.45,je crayonnai donc une muselière
1416,8,501.06,502.88,et j' eus le coeur serré en la lui donnant
1417,8,503.91,505.48,tu as des projets que j' ignore
1418,8,506.53,507.84,mais il ne me répondit pas
1419,8,508.44,513.6,il me dit tu sais ma chute sur la terre c' en sera demain l' anniversaire
1420,8,514.57,517.34,puis après un silence il dit encore
1421,8,518.21,519.83,j' étais tombé tout près d' ici
1422,8,520.76,521.49,et il rougit
1423,8,522.59,527.37,et de nouveau sans comprendre pourquoi j' éprouvai un chagrin bizarre
1424,8,528.37,530.04,cependant une question me vint
1425,8,531.06,540.44,alors ce n' est pas par hasard que le matin où je t' ai connu il y a huit jours tu te promenais comme ça tout seul à mille milles de toutes les régions habitées
1426,8,541.03,542.69,tu retournais vers le point de ta chute
1427,8,543.996836,545.73,le petit prince rougit encore
1428,8,546.67,551.15,et j' ajoutai en hésitant à cause peut -être de l' anniversaire
1429,8,552.12,553.91,le petit prince rougit de nouveau
1430,8,554.41,558.77,il ne répondait jamais aux questions mais quand on rougit ça signifie oui
1431,8,558.77,559.16,n' est -ce pas
1432,8,560.8,562.07,ah lui dis -je
1433,8,562.29,563.03,j' ai peur
1434,8,563.95,567.0,mais il me répondit tu dois maintenant travailler
1435,8,567.29,568.94,tu dois repartir vers ta machine
1436,8,569.45,570.41,je t' attends ici
1437,8,570.76,571.85,reviens demain soir
1438,8,573.04,574.41,mais je n' étais pas rassuré
1439,8,574.89,576.31,je me souvenais du renard
1440,8,576.95925,579.74,on risque de pleurer un peu si l' on s' est laissé apprivoiser
1441,9,3.4,7.83,il y avait à côté du puits une ruine de vieux mur de pierre
1442,9,8.45,15.24,lorsque je revins de mon travail le lendemain soir j' aperçus de loin mon petit prince assis là -haut
1443,9,15.49,16.77,les jambes pendantes
1444,9,17.53,18.87,et je l' entendis qui parlait
1445,9,20.04,22.37,tu ne t' en souviens donc pas disait -il
1446,9,22.86,24.22,ce n' est pas tout à fait ici
1447,9,25.19,30.47,une autre voix lui répondit sans doute puisqu' il répliqua si si c' est bien le jour
1448,9,30.53,31.85,mais ce n' est pas ici l' endroit
1449,9,33.18,35.15,je poursuivis ma marche vers le mur
1450,9,35.73,38.07,je ne voyais ni n' entendais toujours personne
1451,9,39.05,42.69,pourtant le petit prince répliqua de nouveau bien sûr
1452,9,43.02,45.13,tu verras où commence ma trace dans le sable
1453,9,45.63,46.71,tu n' as qu' à m' y attendre
1454,9,47.06,48.25,j' y serai cette nuit
1455,9,49.778713,53.05,j' étais à vingt mètres du mur et je ne voyais toujours rien
1456,9,54.01,56.73,le petit prince dit encore après un silence
1457,9,57.3,58.21,tu as du bon venin
1458,9,58.69,61.22,tu es sûr de ne pas me faire souffrir longtemps
1459,9,62.54,66.64,je fis halte le coeur serré mais je ne comprenais toujours pas
1460,9,67.63,69.42,maintenant va -t' en dit -il
1461,9,69.71,70.75,je veux redescendre
1462,9,71.57,74.66,alors j' abaissai moi -même les yeux vers le pied du mur
1463,9,74.8,75.94,et je fis un bond
1464,9,76.85,81.11,il était là dressé vers le petit prince un de ces serpents jaunes
1465,9,81.11,83.27,qui vous exécutent en trente secondes
1466,9,84.4,88.65,tout en fouillant ma poche pour en tirer mon revolver je pris le pas de course
1467,9,88.85,95.19,mais au bruit que je fis le serpent se laissa doucement couler dans le sable comme un jet d' eau qui meurt
1468,9,95.54,100.84,et sans trop se presser se faufila entre les pierres avec un léger bruit de métal
1469,9,101.88,106.81,je parvins au mur juste à temps pour y recevoir dans les bras mon petit bonhomme de prince
1470,9,107.09,108.35,pâle comme la neige
1471,9,109.35,110.44,quelle est cette histoire -là
1472,9,110.89,112.6,tu parles maintenant avec les serpents
1473,9,113.843502,116.29,j' avais défait son éternel cache -nez d' or
1474,9,116.91,118.29,je lui avais mouillé les tempes
1475,9,118.46,119.44,et l' avais fait boire
1476,9,120.15,122.79,et maintenant je n' osais plus rien lui demander
1477,9,123.57,125.12,il me regarda gravement
1478,9,125.38,126.92,et m' entoura le cou de ses bras
1479,9,127.76,132.89,je sentais battre son coeur comme celui d' un oiseau qui meurt quand on l' a tiré à la carabine
1480,9,133.83,137.98,il me dit je suis content que tu aies trouvé ce qui manquait à ta machine
1481,9,138.31,139.71,tu vas pouvoir rentrer chez toi
1482,9,141.01,142.06,comment sais -tu
1483,9,142.81,148.363524,je venais justement lui annoncer que contre toute espérance j' avais réussi mon travail
1484,9,149.760368,155.35,il ne répondit rien à ma question mais il ajouta moi aussi aujourd' hui je rentre chez moi
1485,9,156.37,159.55,puis mélancolique c' est bien plus loin
1486,9,159.95,161.42,c' est bien plus difficile
1487,9,162.77,166.52,je sentais bien qu' il se passait quelque chose d' extraordinaire
1488,9,167.17,169.52,je le serrais dans les bras comme un petit enfant
1489,9,170.05,173.73,et cependant il me semblait qu' il coulait verticalement dans un abîme
1490,9,174.04,176.37,sans que je puisse rien pour le retenir
1491,9,177.29,180.22,il avait le regard sérieux perdu très loin
1492,9,180.95,185.38,j' ai ton mouton et j' ai la caisse pour le mouton et j' ai la muselière
1493,9,186.4,188.28,et il sourit avec mélancolie
1494,9,189.45,190.53,j' attendis longtemps
1495,9,191.13,193.26,je sentais qu' il se réchauffait peu à peu
1496,9,194.01,194.88,petit bonhomme
1497,9,194.88,195.7,tu as eu peur
1498,9,196.44,197.28,il avait eu peur
1499,9,197.28,197.84,bien sûr
1500,9,198.48,199.66,mais il rit doucement
1501,9,200.819973,202.64,j' aurai bien plus peur ce soir
1502,9,204.02,208.25,de nouveau je me sentis glacé par le sentiment de l' irréparable
1503,9,209.3,213.9,et je compris que je ne supportais pas l' idée de ne plus jamais entendre ce rire
1504,9,214.31,216.98,c' était pour moi comme une fontaine dans le désert
1505,9,217.74,218.45,petit bonhomme
1506,9,218.45,220.05,je veux encore t' entendre rire
1507,9,221.0,224.09,mais il me dit cette nuit ça fera un an
1508,9,224.62,229.61,mon étoile se trouvera juste au -dessus de l' endroit où je suis tombé l' année dernière
1509,9,230.47,231.28,petit bonhomme
1510,9,231.55,235.89,n' est -ce pas que c' est un mauvais rêve cette histoire de serpent et de rendez -vous et d' étoile
1511,9,236.93,238.64,mais il ne répondit pas à ma question
1512,9,239.25,242.87,il me dit ce qui est important ça ne se voit pas
1513,9,243.58,244.3,bien sûr
1514,9,245.05,246.25,c' est comme pour la fleur
1515,9,246.58,251.31,si tu aimes une fleur qui se trouve dans une étoile c' est doux la nuit de regarder le ciel
1516,9,251.91,253.38,toutes les étoiles sont fleuries
1517,9,254.29,255.07,bien sûr
1518,9,255.91,256.83,c' est comme pour l' eau
1519,9,257.27,261.88,celle que tu m' as donnée à boire était comme une musique à cause de la poulie et de la corde
1520,9,262.36,263.16,tu te rappelles
1521,9,263.57,264.37,elle était bonne
1522,9,265.44,266.14,bien sûr
1523,9,267.33,269.8,tu regarderas la nuit les étoiles
1524,9,270.36,273.61,c' est trop petit chez moi pour que je te montre où se trouve la mienne
1525,9,274.15,275.04,c' est mieux comme ça
1526,9,275.77,279.01,mon étoile ça sera pour toi une des étoiles
1527,9,279.76,282.55,alors toutes les étoiles tu aimeras les regarder
1528,9,282.97,284.45,elles seront toutes tes amies
1529,9,285.14,286.71,et puis je vais te faire un cadeau
1530,9,287.53,288.51,il rit encore
1531,9,289.31,292.47,ah petit bonhomme petit bonhomme j' aime entendre ce rire
1532,9,293.19,294.9,justement ce sera mon cadeau
1533,9,295.41,295.89,ce sera
1534,9,295.89,296.551306,comme pour l' eau
1535,9,297.5129790000001,298.28,que veux -tu dire
1536,9,299.26,301.65,les gens ont des étoiles qui ne sont pas les mêmes
1537,9,302.18,305.18,pour les uns qui voyagent les étoiles sont des guides
1538,9,305.86,308.58,pour d' autres elles ne sont rien que de petites lumières
1539,9,309.1,312.06,pour d' autres qui sont savants elles sont des problèmes
1540,9,313.01,315.32,pour mon businessman elles étaient de l' or
1541,9,316.04,318.14,mais toutes ces étoiles -là se taisent
1542,9,319.07,321.930679,toi tu auras des étoiles comme personne n' en a
1543,9,323.220073,324.1,que veux -tu dire
1544,9,325.09,335.77,quand tu regarderas le ciel la nuit puisque j' habiterai dans l' une d' elles puisque je rirai dans l' une d' elles alors ce sera pour toi comme si riaient toutes les étoiles
1545,9,336.45,339.06,tu auras toi des étoiles qui savent rire
1546,9,340.2,341.17,et il rit encore
1547,9,342.37,347.19,et quand tu seras consolé on se console toujours tu seras content de m' avoir connu
1548,9,347.8,349.27,tu seras toujours mon ami
1549,9,349.96,351.66,tu auras envie de rire avec moi
1550,9,352.4,356.02,et tu ouvriras parfois ta fenêtre comme ça pour le plaisir
1551,9,356.77,360.44,et tes amis seront bien étonnés de te voir rire en regardant le ciel
1552,9,361.18,364.84,alors tu leur diras oui les étoiles ça me fait toujours rire
1553,9,365.39,366.31,et ils te croiront fou
1554,9,367.01,368.7,je t' aurai joué un bien vilain tour
1555,9,369.68,370.71,et il rit encore
1556,9,371.63,377.14,ce sera comme si je t' avais donné au lieu d' étoiles des tas de petits grelots qui savent rire
1557,9,378.17,379.18,et il rit encore
1558,9,379.78,381.13,puis il redevint sérieux
1559,9,382.23,385.01,cette nuit tu sais ne viens pas
1560,9,385.978658,387.1,je ne te quitterai pas
1561,9,388.16,389.34,j' aurai l' air d' avoir mal
1562,9,389.77,391.21,j' aurai un peu l' air de mourir
1563,9,391.61,392.24,c' est comme ça
1564,9,392.86,393.73,ne viens pas voir ça
1565,9,393.73,394.62,ce n' est pas la peine
1566,9,395.51,396.62,je ne te quitterai pas
1567,9,397.62,398.73,mais il était soucieux
1568,9,399.7,402.08,je te dis ça c' est à cause aussi du serpent
1569,9,402.5,403.75,il ne faut pas qu' il te morde
1570,9,404.29,405.64,les serpents c' est méchant
1571,9,405.92,407.44,ça peut mordre pour le plaisir
1572,9,408.21,409.35,je ne te quitterai pas
1573,9,410.6,412.11,mais quelque chose le rassura
1574,9,413.179301,415.69,c' est vrai qu' ils n' ont plus de venin pour la seconde morsure
1575,9,416.98,419.68,cette nuit -là je ne le vis pas se mettre en route
1576,9,420.19,421.85,il s' était évadé sans bruit
1577,9,422.56,426.57,quand je réussis à le rejoindre il marchait décidé d' un pas rapide
1578,9,427.28,429.81,il me dit seulement ah tu es là
1579,9,430.99,432.15,et il me prit par la main
1580,9,432.85,434.46,mais il se tourmenta encore
1581,9,435.31,436.19,tu as eu tort
1582,9,436.52,437.52,tu auras de la peine
1583,9,438.09,439.15,j' aurai l' air d' être mort
1584,9,439.15,440.17,et ce ne sera pas vrai
1585,9,441.39,442.26,moi je me taisais
1586,9,443.282114,444.89,tu comprends c' est trop loin
1587,9,445.23,446.74,je ne peux pas emporter ce corps -là
1588,9,447.15,448.02,c' est trop lourd
1589,9,449.25,450.62,moi je me taisais
1590,9,452.0,454.29,mais ce sera comme une vieille écorce abandonnée
1591,9,454.73,456.53,ce n' est pas triste les vieilles écorces
1592,9,457.7,459.28,moi je me taisais
1593,9,460.66,464.25,il se découragea un peu mais il fit encore un effort
1594,9,465.09,466.43,ce sera gentil tu sais
1595,9,467.09,468.9,moi aussi je regarderai les étoiles
1596,9,469.6,472.7,toutes les étoiles seront des puits avec une poulie rouillée
1597,9,473.4,475.5,toutes les étoiles me verseront à boire
1598,9,477.12,478.73,moi je me taisais
1599,9,479.73,481.53,ce sera tellement amusant
1600,9,482.02,484.09,tu auras cinq cents millions de grelots
1601,9,484.39,486.26,j' aurai cinq cents millions de fontaines
1602,9,487.43,489.72,et il se tut aussi parce qu' il pleurait
1603,9,491.053763,491.51,c' est là
1604,9,492.01,493.53,laisse -moi faire un pas tout seul
1605,9,494.68,496.33,et il s' assit parce qu' il avait peur
1606,9,497.45,501.81,il dit encore tu sais ma fleur j' en suis responsable
1607,9,502.327285,503.79,et elle est tellement faible
1608,9,504.28824,505.551804,et elle est tellement naïve
1609,9,505.99772,509.41,elle a quatre épines de rien du tout pour la protéger contre le monde
1610,9,510.57,513.52,moi je m' assis parce que je ne pouvais plus me tenir debout
1611,9,514.22,517.17,il dit voilà c' est tout
1612,9,518.42,521.19,il hésita encore un peu puis il se releva
1613,9,521.89,522.8,il fit un pas
1614,9,523.73,525.44,moi je ne pouvais pas bouger
1615,9,526.51,529.48,il n' y eut rien qu' un éclair jaune près de sa cheville
1616,9,530.02,532.51,il demeura un instant immobile
1617,9,533.24,534.16,il ne cria pas
1618,9,535.04,537.97,il tomba doucement comme tombe un arbre
1619,9,538.88,541.89,ça ne fit même pas de bruit à cause du sable
1620,9,545.37,548.72,et maintenant bien sûr ça fait six ans déjà
1621,9,549.52,551.97,je n' ai jamais encore raconté cette histoire
1622,9,552.88,556.37,les camarades qui m' ont revu ont été bien contents de me revoir vivant
1623,9,557.05,560.36,j' étais triste mais je leur disais c' est la fatigue
1624,9,561.79,563.67,maintenant je me suis un peu consolé
1625,9,564.08,565.89,c' est -à -dire pas tout à fait
1626,9,566.64,572.62,mais je sais bien qu' il est revenu à sa planète car au lever du jour je n' ai pas retrouvé son corps
1627,9,573.44,575.18,ce n' était pas un corps tellement lourd
1628,9,576.080024,578.19,et j' aime la nuit écouter les étoiles
1629,9,578.76,580.83,c' est comme cinq cents millions de grelots
1630,9,582.11,585.05,mais voilà qu' il se passe quelque chose d' extraordinaire
1631,9,586.04,591.26,la muselière que j' ai dessinée pour le petit prince j' ai oublié d' y ajouter la courroie de cuir
1632,9,591.99,593.86,il n' aura jamais pu l' attacher au mouton
1633,9,594.61,598.01,alors je me demande que s' est -il passé sur sa planète
1634,9,598.42,600.53,peut -être bien que le mouton a mangé la fleur
1635,9,601.63,609.41,tantôt je me dis sûrement non le petit prince enferme sa fleur toutes les nuits sous son globe de verre et il surveille bien son mouton
1636,9,610.6,611.84,alors je suis heureux
1637,9,612.46,614.51,et toutes les étoiles rient doucement
1638,9,615.49,618.71,tantôt je me dis on est distrait une fois ou l' autre
1639,9,618.79,619.41,et ça suffit
1640,9,619.95,624.94,il a oublié un soir le globe de verre ou bien le mouton est sorti sans bruit pendant la nuit
1641,9,625.84,628.65,alors les grelots se changent tous en larmes
1642,9,629.66,631.63,c' est là un bien grand mystère
1643,9,632.5131389999998,636.19,pour vous qui aimez aussi le petit prince comme pour moi
1644,9,636.88,646.04,rien de l' univers n' est semblable si quelque part on ne sait où un mouton que nous ne connaissons pas a oui ou non mangé une rose
1645,9,647.06,649.44,regardez le ciel demandez -vous
1646,9,650.14,653.43,le mouton oui ou non a -t -il mangé la fleur
1647,9,654.57,656.6,et vous verrez comme tout change
1648,9,658.38,663.16,et aucune grande personne ne comprendra jamais que ça a tellement d' importance
