sentence_index,section,onset,offset,word
1529,9,279.897,282.721,and besides i'm going to make you a present
1530,9,283.524,284.528,he laughed again
1531,9,285.451,289.694,ah little fellow dear little fellow i love to hear that laugh
1532,9,290.647,291.721,that's my present
1533,9,292.16,292.735,just that
1534,9,293.558,295.058,it'll be like with the water
1535,9,296.11,297.22,what are you trying to say
1536,9,298.487,302.89,everyone has the same stars but they are not the same to everyone
1537,9,303.773,306.877,for some who are travelers the stars are guides
1538,9,307.471,310.149,for others they are nothing but little lights
1539,9,310.942,313.337,for others who are scholars they are problems
1540,9,313.841,315.705,for my businessman they were wealth
1541,9,316.464,318.908,but none of these stars say anything back
1542,9,319.966,322.87,you will have the stars as no one else has them
1543,9,323.883,324.978,what are you trying to say
1544,9,326.504,337.00300000000004,when you look at the sky at night because i'll be living on one of them because i'll be laughing on one of them for you it'll be like all the stars are laughing
1545,9,337.597,341.464,you only you will have stars that can laugh
1546,9,342.307,343.477,and he laughed again
1547,9,344.774,350.421,and when your sorrow is comforted time heals all wounds you'll be glad to have known me
1548,9,351.139,352.574,you'll always be my friend
1549,9,352.98800000000006,354.56199999999995,you'll want to laugh with me
1550,9,355.041,358.824,and sometimes you'll open your window just like that for fun
1551,9,359.348,363.822,and your friends will be very surprised to see you laughing whilst watching the sky
1552,9,364.585,368.758,so you'll tell them yes the stars always make me laugh
1553,9,369.246,370.591,and they'll think you're crazy
1554,9,371.085,372.969,i will have played a dirty trick on you
1555,9,373.767,374.877,and he laughed again
1556,9,375.925,381.757,it'll be as if i'd given you instead of stars lots and lots of little bells that can laugh
1557,9,382.411,383.66,and he laughed some more
1558,9,384.918,387.332,then he suddenly became serious again
1559,9,388.45,391.391,tonight you know don't come
1560,9,392.399,393.233,i won't leave you
1561,9,394.326,396.07,it'll look as if i'm suffering
1562,9,396.684,398.503,it'll look a bit as if i'm dying
1563,9,398.937,399.807,it's like that
1564,9,400.455,401.73,don't come to see that
1565,9,402.014,402.989,it's not worth it
1566,9,403.991,404.926,i won't leave you
1567,9,405.909,406.779,but he was worried
1568,9,407.771,411.01,i'm telling you this it's also because of the snake
1569,9,411.459,412.848,he mustn't bite you
1570,9,413.467,414.492,snakes are mean
1571,9,414.896,416.57,they can bite you just for fun
1572,9,417.653,418.713,i won't leave you
1573,9,419.715,421.18,but something reassured him
1574,9,422.442,425.721,it's true that they have no poison left for a second bite
1575,9,426.679,429.043,that night i didn't see him set out
1576,9,429.577,431.491,he got away without making a sound
1577,9,432.359,437.462,when i managed to catch him up he was walking along determinedly at a brisk pace
1578,9,438.15,441.258,he said to me only oh you came
1579,9,442.066,443.43,and he took me by the hand
1580,9,444.004,445.294,but he was still worrying
1581,9,446.576,447.605,you've made a mistake
1582,9,448.049,448.699,you'll suffer
1583,9,449.1830000000001,450.848,it'll look as if i'm dead
1584,9,450.848,452.032,and that won't be true
1585,9,452.895,453.704,i said nothing
1586,9,454.717,456.95,you understand it's too far
1587,9,457.509,459.324,i can't carry this body with me
1588,9,459.324,460.208,it's too heavy
1589,9,461.391,462.205,i said nothing
1590,9,463.722,465.987,but it'll be like an old abandoned shell
1591,9,466.46,468.555,there's nothing sad about old shells
1592,9,469.702,470.492,i said nothing
1593,9,471.54,474.728,he got a bit discouraged but he made one more effort
1594,9,475.511,477.41,you know it'll be nice
1595,9,478.044,479.6880000000001,i'll also look at the stars
1596,9,480.262,483.131,all the stars will be wells with a rusty pulley
1597,9,483.49,486.849,all the stars will pour out fresh water for me to drink
1598,9,488.106,488.981,i said nothing
1599,9,490.143,491.478,it'll be so much fun
1600,9,492.077,495.002,you'll have five hundred million little bells
1601,9,495.002,498.42,and i'll have five hundred million springs of fresh water
1602,9,499.727,502.721,and then he too was silent because he was crying
1603,9,504.138,504.917,here's the place
1604,9,505.586,507.076,let me go on by myself
1605,9,507.983,509.9980000000001,and he sat down because he was afraid
1606,9,510.896,515.651,he said you know my flower i'm responsible for her
1607,9,516.239,517.404,and she's so weak
1608,9,517.8580000000001,519.148,and she's so na\ive
1609,9,519.946,525.424,she has four thorns of no use at all to protect herself against the entire world
1610,9,526.76,530.479,i sat down too because i was no longer able to stand
1611,9,531.5509999999999,534.8969999999999,he said that's everything
1612,9,536.214,539.0169999999999,he hesitated a bit and then stood back up
1613,9,539.9540000000001,540.984,he took one step
1614,9,541.702,542.612,i couldn't move
1615,9,543.629,546.859,there was nothing but a yellow flash close to his ankle
1616,9,547.6669999999999,550.016,he remained motionless for an instant
1617,9,550.645,551.779,he didn't cry out
1618,9,552.503,554.832,he fell as gently as a tree falls
1619,9,555.466,558.325,there was not even any sound because of the sand
1620,9,559.565,562.669,and now of course it's already been six years
1621,9,563.222,565.242,i have never yet told this story
1622,9,566.08,569.534,the companions who met me were very happy to see me alive again
1623,9,570.193,573.386,i was sad but i told them it's because i'm tired
1624,9,574.638,576.798,now my sorrow is comforted a little
1625,9,577.192,578.701,i mean not entirely
1626,9,579.395,584.742,but i do know that he got back to his planet because at daybreak i didn't find his body
1627,9,585.654,587.344,it wasn't a very heavy body
1628,9,587.918,590.192,and i love to listen to the stars at night
1629,9,590.811,593.775,it's just like five hundred million little bells
1630,9,594.818,597.0319999999999,but there is one extraordinary thing
1631,9,597.9,602.862,when i drew the muzzle for the little prince i forgot to add the leather strap to it
1632,9,603.471,606.09,he would never have been able to fasten it to the sheep
1633,9,606.663,609.4119999999999,so i wonder what happened on his planet
1634,9,610.13,612.1990000000001,it may well be the sheep ate the flower
1635,9,613.227,622.5319999999999,sometimes i tell myself surely not the little prince shuts his flower under her glass dome every night and he watches over his sheep very carefully
1636,9,623.101,623.881,then i'm happy
1637,9,624.31,626.279,and all the stars laugh sweetly
1638,9,627.192,631.865,other times i tell myself everyone is absent minded at some point
1639,9,631.865,633.124,and that's all it takes
1640,9,633.398,639.4,one evening he would've forgotten the glass dome or maybe the sheep got out quietly during the night
1641,9,640.178,642.578,and then the little bells turn to tears
1642,9,643.795,645.674,herein lies a great mystery
1643,9,646.408,650.006,for you who also love the little prince just like for me
1644,9,650.505,659.903,nothing in the universe is the same if somewhere out there a sheep that we have never seen has has it eaten a rose
1645,9,661.091,663.4839999999999,look at the sky ask yourselves
1646,9,663.888,667.315,has the sheep yes or no eaten the flower
1647,9,668.2180000000001,670.248,and you will see how everything changes
1648,9,670.966,675.834,and no grownup will ever understand that this is a matter of such importance
